,Time,X Position,Y Position,Z Position,yaw
796,93.38691005,2.0720446333160942,-1.2682343735655408,1.844,-1.600997306313985
797,93.40691005,2.0720446353649686,-1.279353170189817,1.844,-1.6005422583000062
798,93.426911158,2.0720446353649686,-1.279353170189817,1.844,-1.6002945439953729
799,93.446911158,2.07204463729872,-1.2904719674317766,1.844,-1.6002184158922614
800,93.466911158,2.0720446392790075,-1.3015907620316192,1.844,-1.6001766114400635
801,93.486912268,2.072044641466273,-1.3127095586084034,1.844,-1.600205032871314
802,93.506912268,2.072044641466273,-1.3127095586084034,1.844,-1.600095142580322
803,93.526912268,2.0720446435801527,-1.323828356432791,1.845,-1.5999208488090164
804,93.546912268,2.072044645675564,-1.3349471523062006,1.845,-1.5997334792391695
805,93.56690588,2.072044645675564,-1.3349471523062006,1.845,-1.5994007756695898
806,93.58690588,2.0720446476093155,-1.346065948917743,1.845,-1.599090216955864
807,93.60690588,2.072044649681458,-1.3571847461122108,1.845,-1.5988363581841116
808,93.626909994,2.072044651776869,-1.3683035413552034,1.845,-1.5983847971408147
809,93.646909994,2.0720446519569977,-1.368303541307215,1.846,-1.5979377920249327
810,93.666909994,2.0720446538907487,-1.3794223385491744,1.846,-1.5973988796620695
811,93.68690061,2.0795942666201843,-1.390541133363671,1.847,-1.5968625624198147
812,93.70690061,2.0795942666201843,-1.390541133363671,1.847,-1.596361820209286
813,93.72690061,2.079594268734064,-1.4016599305576412,1.848,-1.5961307944126792
814,93.746896848,2.079594270691084,-1.4127787271089596,1.848,-1.595940133397698
815,93.76690247,2.079594270626078,-1.4127787265392642,1.847,-1.5958715513936446
816,93.78690172,2.079594272583098,-1.4238975237209988,1.847,-1.5959178499601865
817,93.806898349,2.079594274636772,-1.435016317703655,1.846,-1.5961368711774753
818,93.826898349,2.079594274636772,-1.435016317703655,1.846,-1.5965243069591213
819,93.846898349,2.079594276413664,-1.4461351143029617,1.845,-1.596929696335275
